content_id,content,subject,sentiment_word,sentiment_value
16366,所以说美国线和欧洲线最好一起用，集合双方的优点。,配置,好,1
16367,关键还是档次。 档次又是价格决定的。 当然 最终个人的认知能力会对判断起绝对主观的影响。,价格,,0
16368,盲狙翻车100%,其他,,0
16369,第一个耳机要么hd650/600，要么dt880 250欧开始玩，不容易翻车。不建议搞小厂冷门耳机。,其他,,0
16370,[s:2]同等K812降到7K以内 [s:11] [s:5] [s:2],其他,,0
16371,[s:5] 等声音部分,其他,,0
16372,[s:17],其他,,0
16373,[s:32],其他,,0
16374,楼主排版很显功力，读的很舒服，怒赞。,其他,,0
16375,好贴 坐等t90对比,其他,好,1
16376,写得很实在，不错，比那些不知所云的评测强多了,其他,不错,1
16377,[s:5],其他,,0
16378,太简明了吧 [s:5],其他,,0
16379,喜欢这种实在的评测！哈哈！,其他,,0
16380,隔壁说过A2000X的声音就是K702的封闭版。,其他,,0
16381,好文，狂顶,其他,好,1
16382,音质部分今晚回来再给大家补上。太忙了。。。,音质,,0
16383,[s:2] [s:2] [s:2] 大实话,其他,,0
16384,纯钛是很硬的，容易花的是镀钛~纯钛是非常贵的，因为很硬加工成本也很高，很多所谓钛合金只是些塑料加含钛油漆，以前索尼的md机上就有这种东西~ [s:5],价格,,0
16385,划重点，只要价位不太低,其他,,0
16386,认真挑，百度。,其他,,0
16387,展示下店主DIY的耳机,其他,,0
16388,嗯？不好意思问一下楼主哈，VG1不是纯解码？,其他,好,1
16389,不用，连防潮箱都不用。,其他,,0
16390,一付耳机这么难伺候？,其他,,0
16391,建议是关机五分钟后插拔就可以,其他,,0
16392,wp900 的木壳真是漂亮。。。。。,音质,,0
16393,个人觉得人声2000TI 比900好听太多,其他,好,1
16394,听过感觉都一般，2000ti好一些,其他,好,1
16395,没事，我也经常问，谁也没规定问了就必须买，只是想了解一下行情，如果价格合适，不就考虑入手,价格,,0
16396,允许你问了不买，也要允许别人看了不回。互相理解  理智发烧,其他,,0
16397,头大的话就不适合了?,其他,,0
16398,[s:6] [s:6] 最听不下去的耳机,其他,,0
16399,塑料太多 耳罩太小,其他,,0
16400,门耳朵不错,其他,不错,1
16401,便携播放器还不如树莓派呢,其他,,0
16402,想要简单就CD机加耳放，同档次的数播可能会比较贵,价格,,0
16403,近期也有了解树莓派，顶一波,其他,,0
16404,2900人声好些,其他,好,1
16405,每个人说法都不一样，我刚买的pro900。据说pro900略暖，低音偏闷些；pro2900低音少些，下潜深些，偏中性素质流。,音质,,0
16406,2900风格和2400有些像的，都是中频人声素质好些,其他,好,1
16407,[s:5] [s:5] [s:5] 我还是比较喜欢开放式耳机。。昨晚一时冲动入了个二手T70。。后来才发现原来是封闭式耳机。有点后悔。,其他,,0
16408,用e17推过Pro900，推得很中性，中频没什么改变。后来改用rudistor nx02推得很舒服 [s:2],其他,,0
16409,900重口味声音偏暖，2900相对自然中性点,其他,,0
16410,"Pro 900, 听弦乐如何的呢?>>",其他,,0
16411,有降噪刚需就入一只,功能,,0
16412,1050还算可以吧，京东标称95新的，实际是99新,其他,,0
16413,哪个外观好看选哪个，都是半斤八两的产品，近距离聆听低音有一定分量，房间不大的话也过得去，房间有15平左右明显感觉能量感不足，气势上不去。其实你的这些听音需求，找个AV箱子更适合，本身都是入门产品和AV箱区别真不大，好听更关键，惠威M200MK3才是你应该考虑的箱子，当然除非没地方放，那就另一回事了。M200在桌面上是显得有点大的，又或者考虑一下漫步者声擎的一些顶端2.0书架箱，就流行、动漫、电视剧实际效果要吊打你说的那些小口径。,配置,好,1
16414,这几个箱子都是桌面箱子，看电影，要有点效果，都需要加低音炮。,配置,,0
16415,论素质肯定是artist3最好，但也最贵,价格,好,1
16416,4G内存没啥必要，树莓派一般装linux，解码是免驱的。外接硬盘的做法可以，但是Tb级的硬盘是树莓派直接供电带不动的，需要带外置电源的移动硬盘。共享pc文件是可行的，网络直连pc共享网络也是可行的，就是需要研究设置问题，相信楼主应该懂。但是如果两个机器同时开机，还要树莓派干什么呢,配置,,0
16417,看看先,其他,,0
16418,大乌？,其他,,0
16419,虽然我没见过大奥，我还是人物大奥合适,其他,,0
16420,LZ说的详细点吧，喜欢什么风格的声音，目前觉的系统有哪些缺陷，有什么刚需比如必须要CD等等,其他,,0
16421,我觉得优先升级cd机，如果床头位置大可以上一台旗舰。我现在床头就一台天龙入门CD机，睡前用k701听听室内乐，小编制很舒服了。有余钱上个单体耳放，石机感觉就可以了，主要不热，安全。再有钱就升级信号线，电源线，耳机线。我觉得这样的升级顺序比较平顺，声价比比较高。,配置,,0
16422,哪里有送？,其他,,0
16423,色彩不准，黑酸枝拍成红酸枝了,其他,,0
16424,HD25的钢线线有它独特的风格，建议先听一段时间，如果实在不喜欢再换掉也不迟。,配置,,0
16425,居然能自己换运放，这有点意料之外,其他,,0
16426,您好，您的耳机可以寄回给我们处理，给您带来的不便十分抱歉，已私信,其他,好,1
16427,点赞,其他,,0
16428,hifamin就不能把塑料全换成钛合金或碳纤维么，反正贵点一样有人买。还不会被喷做工问题。,价格,,0
16429,我觉得他们的设计、用料有问题，头梁又硬又脆，还比较窄，比较容易掰断，设计成金属的就肯定没有问题了,音质,,0
16430,用塑料头梁多得是，会掰断的不多,其他,,0
16431,HD25的头梁应该不贵，为啥喜欢断头梁的耳机不用同样材料呢,价格,,0
16432,抱着自己最近刚入的560瑟瑟发抖,其他,,0
16433,里边没有金属骨架吗？？,音质,,0
16434,这个跟hd650一样不能硬掰，hd650到冬天用点力也挺危险,其他,,0
16435,akm失火了你不知道吗,其他,,0
16436,A22如何，用过的评价一番,其他,,0
16437,单片AK4499能做好的话声音动态范围够了，根本用不到两片，更何况AKM芯片没了,音质,好,1
16438,A22。。这个价位很不错啊,其他,不错,1
16439,大品牌不愿意花时间研发新芯片系统吧。 单片的A18非常饱满,其他,,0
16440,双木的M400也不错的,音质,不错,1
16441,因为对好听的关注点不一样,其他,好,1
16442,你的DAC还有改进之处，用飞利浦的陶封SE5532AFE，声音透明度，厚度，和解析会更上一层楼。,其他,,0
16443,轻歌曼这个600欧单元本来高频延展就很差，很正常，详细请见  https://www.bbaudio.club/post/10,其他,差,-1
16444,平头的话，可以试试野牛RW2000,其他,牛,1
16445,主要是脑子热了。,其他,,0
16446,温度影响的话一个是电阻，还一个应该就是晶振了，差的晶振确实对环境适应性差,配置,差,-1
16447,年初在京东买了条e5k，算是支持过京东hifi事业了。。。,其他,,0
16448,石机功放50W的我推KK，用来推LCD3和大乌只要控制好音量绝对不会有事，好听不好听是另外一回事。胆机的话没试过太大功率的推耳机,其他,好,1
16449,可以不加适配器。不过老叶的银版适配器强烈推荐。,其他,强,1
16450,p1u，蓝水线下的812很好听，推荐给有812的烧友,配置,好,1
16451,建议上胆机,其他,,0
16452,能响,其他,,0
16453,E888的韵味，至今我都找不到可替代的。,其他,,0
16454,不介意低频少点，依然觉得很多akg声音很奇怪,其他,,0
16455,赞一个，楼主识货,其他,,0
16456,SA3000素质是一点也不落后。,其他,,0
16457,退化了的赶脚,其他,,0
16458,就我所知，还可以惊雷430HA，ifi pro套，胆机,其他,,0
16459,有没有试过歌德？我看你好像比较喜欢听流行人声，歌德应该比较合适，我自己有相对便宜的M1和325，感觉听流行比650 800S T1这些都好听，耳机风格对路还是挺重要的。,价格,好,1
16460,先把qa390换掉吧……,其他,,0
16461,390当作数播和解码可以先玩着，这时候加个靠谱耳放推800s提升会很大。,其他,,0
16462,6199出大奶罩！,其他,,0
16463,同问，；来学习下,其他,,0
16464,凯因N3P+QDCVX,其他,,0
16465,QA390加ananda？,其他,,0
16466,但古典不太行,音质,,0
16467,我觉得大声场与好人声不可兼得吧。小白发言求反驳,其他,好,1
16468,或者390平衡推T1二代,其他,,0
16469,px7在弱噪声环境下还可以听听，强噪声时估计只有wh1000Xm3能顶住。噪声环境下神马音质都是浮云，所以主要还得看降噪效果。,功能,强,1
16470,换根4.4单晶铜线，配个好些的播放器，bw的音质能打一片5000的大耳，高铁还能开降噪，除了重没啥缺点,配置,好,1
16471,已入手B&W PX7 解析力很强，低频下潜很酷，但是高音表现我不是很满意。,音质,强,1
16472,px7是一只被低估的耳机，需要多煲，刚买来听了差不多二十多小时左右，太难听了就挂闲鱼，没想到边卖边煲机，居然有天偶然听了以后才发现音质像蜕变了一样，还有种独特的听音箱的感觉，现在都舍不得卖了。,配置,差,-1
16473,这恐怕是恐龙的小尾巴。哈哈哈哈,其他,,0
16474,尾巴事小，烧货事大,其他,,0
16475,别推荐了,其他,,0
16476,Nice!,其他,,0
16477,当年种草250，，纠结于皮质耳罩怕容不下眼镜因而始终也没搞。。,其他,,0
16478,想听到更多的细节，首先得升级耳机，论解析650确实已经不大行了,其他,,0
16479,cary 200ts,其他,,0
16480,按楼主的说法 ， 我也觉得还是应该换换耳机和耳放试试，  有可能的话 比如用GDX2  配个HD800s     也比弄个万元解码 来的明显。,其他,,0
16481,建议换耳机,其他,,0
16482,都可以，单独的耳放更好点,其他,好,1
16483,卖掉，换650 600，660s太坑了。,其他,,0
16484,现在都发育这么提前了吗,其他,,0
16485,都没人。。。,其他,,0
16486,UA188,其他,,0
16487,"CS4398 PCM1792 AD1955都是各自最高指标的芯片,风格各异.如果楼主打算入解码建议不要一体机,单解码就够了,当然耳放必不可少!",其他,,0
16488,不懂,其他,,0
16489,"也不尽然呀,比如华硕的老虎卡,PCM1792的,各项指标都很高,但不一定就能完胜外置解码,电路设计太关键了,不是大补特补就出好声的,举个例子,再好的线材也是""味精""",配置,好,1
16490,耳放是必须的！可以先入耳放，用一体机自带DAC就行，不满意再考虑DAH1 MARK等DAC吧,配置,,0
16491,说清楚点是什么型号？ [s:2],其他,,0
16492,二房是必须的 两万内预算上一体机 回答完毕,其他,,0
16493,进来学习下。,其他,,0
16494,DAC1U,其他,,0
16495,还是1865这片好～～～,其他,好,1
16496,用1704或WM8741好，1541还是用来听点人声或小篇制都没问题   [s:2],其他,好,1
16497,心片只是其一，还得要看整体，同一心片，做出来烂声的也很常见,其他,,0
16498,1楼很强大，可是我想看懂也不行啊,其他,强,1
16499,喜欢就买吧。不用找接近的。雅俊黑盒子是1541全分立元件解码二手不贵。,外形,,0
16500,关键还是要看电路，hifidiy坛上有个1541十周年版，反响挺不错的。没听过，根据经验判断可以一试。,配置,不错,1
16501,在产芯片里 AK4495S,其他,,0
16502,[s:5] 老芯片真的好么？,其他,好,1
16503,1540D?,其他,,0
16504,我看到淘宝上有个用这芯片的什么终极解码器……可是评测几乎没有，心思思好久了，不过不敢贸然尝试…… [s:46] 现在的国货还真的不敢随便试，唉……,其他,好,1
16505,老芯片都很不错 ，喜欢 1547 1541 1704 [s:2],其他,不错,1
16506,你要明白，DAC芯片是不可能改变声音的，IV部分才是造成音色区别的关键所在。只要IV部分做的好，什么DAC芯片都能出你要的那种声音。,其他,好,1
16507,DAC芯片是声音音色走向的关键,其他,,0
16508,TDA1541A S1 150元？普通不带后缀的也要150吧，带A的200多，带S1的七百八百也难买到真的 [s:52],其他,,0
16509,这么说吧，普通DAC折腾一圈，最后还是留下1541，个人认为1541值得折腾也值得保留,其他,,0
16510,或者不到一千收个990-600欧直推，也不难听。,其他,难听,-1
16511,271MKII不了解，用过一个272HD声音真是一言难尽,其他,,0
16512,我是ifi zen dac+DT770 pro，双11弄了个zen can，这套也不错，办公室听听,其他,不错,1
16513,啥都没有还是银乌或者9200吧,其他,,0
16514,7200 pc端可以,其他,,0
16515,啥都没有就signature pro呗,其他,,0
16516,T1三代也可以考虑一下，低阻易推,其他,,0
16517,赞同13楼说法,其他,,0
16518,你之前听的森海，那试试银乌吧,其他,,0
16519,半开放的话，坐在你旁边的人会听到你耳机里传出来的声音的；个人用DT770pro和HD600打csgo都没啥问题，HD800s枪声会有点刺，不知道7506会不会也这样,其他,,0
16520,K371吧，声音比7506要正确，隔音佩戴还要好点，还能换线。K240的话电脑确实有点推不动。,配置,好,1
16521,中高频好听，声场是自然扩散型的，不像800S那么一本正经,其他,好,1
16522,那高频不扎耳朵吗,其他,,0
16523,耳放太难找，主流耳放都不匹配。,其他,,0
16524,请问这套子戴着的时候不用拿下来吗？声音会不会改变？,其他,,0
16525,上市得太晚了，被t1吃了头啖汤,其他,,0
16526,老玩家手里高阻适配耳放居多，对K812不太友好。,其他,好,1
16527,现在用mx-hpa推还行,其他,,0
16528,812声音太纤细了不是很喜欢虽然线条感很好但是声音饱满度不好，还有那高频有点接受不了，不是我喜欢的声音。,配置,好,1
16529,耳罩材质对声音还是影响蛮大吧，森海坚持多少年都一直用这个天鹅绒,其他,,0
16530,做工精湛(指排线断裂然后偏音),配置,,0
16531,miniDSP很不准， 认真可以用GRAS测,其他,,0
16532,我也有点欣赏不来hd6X0系列。。。倒是听来听去，发现dt880pro竟然出奇的满足，平平淡淡才是真，如果有一天退骚的话应该就靠dt880pro了,其他,,0
16533,非常赞同，尤其是一切都拿捏的刚刚好，就是我听了好几年650的感觉。让人完全融入到音乐中，让人感到仿佛置身另一个时空，但却能感受到声音是那么的真实，650对声音的调教老练而恰到好处。我觉得能和650比较接近的应该是LCD-3，后者虽然解析好很多，听感也比较接近，但就调音来讲并没有什么优势。而售价的巨大差距，注定了650的经典难以替代。,其他,好,1
16534,十幾年玩眾多耳機耳塞，650總在深夜陪伴我&#128516;,配置,,0
16535,一只坚持生产制造了20余年的耳机，这得得到多少用户的认可，我个人见过最多的玩家手里有13只不同版本的HD650，除了一些头版是藏着自己都舍不得听，干燥剂，塑封……其他的是各种改线改平衡玩的不亦乐乎，给耳机上了编号，哪一只对味哪几个自己喜欢的歌手都背的出了，真爱啊……,配置,,0
16536,这款不是一般冷门，打游戏体验如何？,其他,,0
16537,我有一台，属于打游戏听歌全能型，但是和lcd3和lcd4比是有差距的，不过确实轻了非常多，没有试过上平衡线会怎样。楼主若有兴趣我可以出。,配置,差,-1
16538,"简单来说, 是一只低频下潜和解析度增强, 厚暖版的Ananda.",其他,强,1
16539,歪瑞古德。 很好推不用平衡。,其他,好,1
16540,另外GX这类低阻高敏的型号，其实非常易推。个人觉得，没必要上平衡。我拿GX搭配过几款前端，就算DAP也能直推，出来的声音均衡，声压也够。,音质,,0
16541,推ATC11有什么推荐,其他,,0
16542,在苹果面前，索尼就是个弟弟，真无线耳机上也打不过苹果，大耳机上只要苹果想做好，没人能干过，hifi只是苹果没有兴趣而已,配置,好,1
16543,坐看三个字听到哈曼调音瞬间脑放120%的表演,其他,,0
16544,科学耳机强无敌,其他,强,1
16545,看到有说法强于HD25……,其他,强,1
16546,减少听诊器效应吧，不过金灿灿银闪闪五光十色的确实有点LOW。,音质,,0
16547,我买过一个  红色好几股编的  太重了   最后还是用回了原线 ,配置,好,1
16548,这个你不懂。线搓紧一点，声音紧速度快。搓松一点，声音松速度慢。如何拿捏，那可是有秘籍的。搓线师傅是一门很高的手艺。,配置,,0
16549,多股绞线和单股胶皮线的区别而已。,配置,,0
16550,这样可以用各种线基做，颜色搭配好的话外观也好看,配置,好,1
16551,另外，你那线里面大概率也是麻花,配置,,0
16552,同样不喜欢麻花的线，耳塞的还能接受，大耳不喜欢。,配置,,0
16553,莫提1米5，唱的不错。,其他,不错,1
16554,买这个还不如买BROOKSTONE 1s。这个好看多了，六百多块，以前有过想法买一个送人，后来打消了。,其他,好,1
16555,gs3ke出不出,其他,,0
16556,等眼睛版RS1大佬换我的方棍2004版MPRO，我加钱还不行吗,其他,,0
16557,gh1加钱换你的3000e可行不？,其他,,0
16558,同问。目前已知区别是ab600是AS318b，800是CCHD957。群主一直认定三宝界面是抄他们的。,其他,,0
16559,仿的指责别人仿自己，太搞笑了,其他,,0
16560,老板那暴脾气，受得了就买,其他,,0
16561,我也想知道sanbao是什么水平,其他,,0
16562,usb用什么线好?,配置,好,1
16563,9200和900都属于7200超频版。不如7200声音自然很正常。,其他,,0
16564,开放式耳机相当于封闭式音染少，自然；但开放式耳机中低频密度和量感与封闭式比起来就捉襟见肘了，而声音好不好听取决于中频质量，声音感不感人取决于中高频质量，声音还不还原现场取决于全频质量，所以说耳机的话中高频好就可以了，毕竟单元尺寸限制下低频不可能被还原,音质,好,1
16565,所以说能让人身临其境的声音非音箱系统不可,其他,,0
16566,可以考虑th909，齿音比900轻很多，高频还是会有些燥，和800 800s基本同级，前端没有800s那么容易配,其他,,0
16567,电池供电的优势不应该是声底干净嘛，怎么会反过来是交流电直插声底更干净,配置,,0
16568,试过10个大耳都没有听到过底噪,其他,,0
16569,我用的两个耳机也没有遇到底噪的问题,其他,,0
16570,感觉这就是个平民版的索六万，思路确实不错。可惜QLS体量太小，软件方面力量太薄弱，如果能像海贝link那样搞个手机控制就不错了。,其他,不错,1
16571,旷世的层次感和分离度做的真是不错，很少有同档次，甚至上一两个档次的解码能超过他。假如再加强一下解码的低频质感和耳放推力，加点价推出个2万元的旗舰，我是必买的。,外形,不错,1
16572,直推选5200,其他,,0
16573,买个小尾巴。,其他,,0
16574,就冲这个颜值，再难推也得供着,其他,,0
16575,讲性价比千元内没有比HD25更好的了,价格,好,1
16576,9500,其他,,0
16577,"dt231蓝色版才是性价比之王,优化了人声听感,现在都已经绝版了",价格,,0
16578,235堪称小880,其他,,0
16579,千元内有没有人试试RMB499的HIFIMAN HE35X,其他,,0
16580,附议，‘一耳朵’的差距经常是脑放的产物。当然，你说随便玩玩不在意，那也无可厚非。,其他,差,-1
16581,一耳朵就是听了这个，不会再想听回原来了。不用AB，高低已有了。,其他,,0
16582,我觉得一耳朵的差别就是新鲜感吧，心理效应应该是有的，,其他,差,-1
16583,第一次接触hifi时听到的那种声音，真的可以叫做一耳朵的差别，是头皮发麻心灵一颤的感觉。,其他,差,-1
16584,灵车天天有人上，服了,其他,,0
16585,所以这个要卖几块钱呢,其他,,0
16586,回头去听听看,其他,,0
16587,有Audio Precision报告吗,其他,,0
16588,耳机复杂是因为是感性负载，放大器驱动感性负载简单的物理模型解释不好的。,功能,好,1
16589,测试encore快出来了，瞎搞的玩意吹一下就一堆人买，怪不得国内出不来好品牌,其他,好,1
16590,Niao不是被黑出翔了吗？,其他,,0
16591,恭喜路大佬又入新玩具，顺便请教头版800+农夫线比原线有怎样的变化,配置,,0
16592,niao确实需要加胆前，屎胆前看起来不错，可惜国内不好买,其他,好,1
16593,看到农夫线，苦涩的沙，让我想起这首歌,配置,,0
16594,不会，如果会，耳机厂可以关门了,其他,,0
16595,耳机厂的设计师都是木耳。,音质,,0
16596,玄学啊玄学,其他,,0
16597,一方面觉得头梁调音不会影响，一方面又觉得线材影响很大...我觉得影响是有的，只不过消费者和工程师都不大在意。,配置,,0
16598,就是一边电线长一点，还有可能多了1-2个焊点转接。,配置,,0
16599,理论上单边会有一点点，但是影响极小可以忽视,其他,,0
16600,外壳上放块儿猪肉。。。,其他,,0
16601,有静电，换个外接电源！,配置,,0
16602,机器没接地金属外壳漏电,配置,,0
16603,看了半天，结果还是线电最有效啊，什么都要线电，关键是线电贵的要死。,配置,,0
16604,树莓派一个线电，交换机一个线电，不然就是个2合一的有2路的大线电，线电投资快5:1 设备了,配置,,0
16605,单元，耳罩，调音棉，腔体，线材，电阻，就这样。,配置,,0
16606,这机器能直推t1嘛？,其他,,0
16607,DT770pro 250欧真是好耳机，推好了不比800S差。楼主的帝亚兹LCD-XC马上到货，到时候看看Qi适不适合推平板。,其他,好,1
16608,qi有界面吗   为啥说它界面一般,其他,,0
16609,可怕，居然能直推t1,其他,,0
16610,和gdx2比较呢？,其他,,0
16611,我把这个阻尼调节形容为辣椒酱，哈哈，这玩意沉得像个铁疙瘩拿去出差未免太夸张了吧！,其他,差,-1
16612,你要的d300ref都可以给你,其他,,0
16613,I2S有那么重要吗？dCS，Aurender，WADAX的顶级数播都没有I2S,价格,,0
16614,IIS 是非远程传输标准，以前IIS只能传输不超过30cm，作为机内传输的，后来国内引入差分算法，可以远距离传输了，但是不是国际标准，大部分支持的都是国人设计的，即使是国外品牌，大部分都是国内设计师设计的。所以数播带I2S的不多，其实AES已经很不错了。I2S要普及要更久，老外没那么快普及。玩数播也不便宜。,价格,不错,1
16615,因为解码机有I2S口的也少。看了各种老旧数播拆机I2S针脚，大多是近距离各种开发板+I2S数字转换板，近距离接线解码板的I2S针脚,配置,,0
16616,50包邮？,其他,,0
16617,连网线都烧，脑放好强大啊！,配置,好,1
16618,这种粗网线，路由器电流带不动，网速不是很好，我曾今买过一根很粗的8类线，上到家用路由器上，网速还下降了，所以发烧网线，有时不一定好。脑放要不得。,配置,好,1
16619,顶下对岸烧友的好文分享。,其他,好,1
16620,水晶好線直上不後悔。,其他,好,1
16621,se 有需要这么高的推力么,其他,,0
16622,对岸的烧油有心了。,其他,,0
16623,顶一下用繁体字的烧友，其实我也曾经在HE1000se和其他平板旗舰中纠结过，因为担心嗨男人家糟糕的品控，最后入了D8000PRO和EMPYREAN,其他,,0
16624,有些人只是潜水看，真正回帖的不多，真男人的平板还是很耐用的，就是一些小细节，无伤大雅，毕竟都是在家听，声音没问题就好了,其他,好,1
16625,只用过luxman的耳放,其他,,0
16626,顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶，哪位了解的老大说说,其他,,0
16627,继续问,其他,,0
16628,另一个世界，只能这样形容,其他,,0
16629,990拿来爽一爽还是挺爽的,其他,,0
16630,600欧的990不错，就是对前端要求高。,其他,不错,1
16631,有800和880了，还要啥990啊，来个702、812不行吗,其他,,0
16632,主要看你是不是有推动拜亚耳机的耳放，拜亚和森海的耳放不通用,其他,,0
16633,一般推动森海的耳放，推拜亚的耳机声音比较薄，容易刮耳朵,其他,,0
16634,没必要买呀，除非买得到古董版，粉红色的那个,其他,,0
16635,都有800了，990无非听个不同的味道。我觉得没必要,其他,,0
16636,买990听金属，要的就是刺激,音质,,0
16637,也用dsaudio，确实方便,功能,,0
16638,出差的时候会用DS AUDIO，用蓝牙听个响,配置,差,-1
16639,顶一下,其他,,0
16640,我是听不出来。。。,其他,,0
16641,首先排除mr1 v1版本，以前自用过，声音很虚,其他,,0
16642,听音乐没有比例分的，只要听一曲交响，都得按照能放交响的标准来整，要不然就只能放弃这个种类的音乐。对于这个价位的耳机，是不是前端在性能上的投入少了些。。。，如果那个便携只是为了偶尔出差在外使用，那就没得说了。见过一群人用8000元档次的一体机+前端（电脑或便携播放器）来推这只耳机,配置,差,-1
16643,歌单比例是可以说，但不一定能做到啊，一旦挑选的便携前端推不好交响，那这个类型的都听不了，等于从歌单中划除了。便携 解码解析、推力、控制力都是因素，有些耳机吃控制力不要太多推力。,其他,好,1
16644,我自己现在也不崇尚非常贵的线了，够用即可，所以在这个价位有所探索，这线确实不错的。,配置,不错,1
16645,推荐 魔石3， CD 解码一体机的绝配线,配置,,0
16646,不想当然，那只能买了退，线没用过，都是别人吹的。买回来，然后，不给退，直接想当然,配置,,0
16647,楼主真有钱啊,价格,,0
16648,所以这个镀金层的意义是？防锈？,音质,,0
16649,这个可以拿去重新镀金的,音质,,0
16650,这个左右都要一样，否则金耳朵能听出区别。,音质,,0
16651,请问楼主QA390搭啥大耳出好声啊？,其他,好,1
16652,这次搭配430HA的解码是TRINITY,其他,,0
16653,楼主听的是D8000还是D8000 PRO啊,其他,,0
16654,话说现场买东西有展会折扣吗？,音质,,0
16655,只能一股脑给你罗列陈来，特傻的那种，不能分文件夹 声音倒是不错。,其他,不错,1
16656,马兰士自己的na6006，红芯hx500，成蹊CX100系列，享声系列，双木三林新出的dp5，这些都是3000元左右的数播,音质,,0
16657,数播还是上hx500吧。预算少就上cx100。,其他,,0
16658,CD6006不支持的，多份文件夹会读取不了U盘，不过新上市的CD6007已经改善了,其他,,0
16659,自己配的线一起送了吧，一直都是两条线,配置,,0
16660,就是三条线！,配置,,0
16661,两千多号，三条,其他,,0
16662,HD820确实有3条线的版本，但不知道是不是所有的批次都是三条线，三条线的版本是有4芯卡农的。,配置,,0
16663,先花点小钱试试乔普，蓝色大道这些机线牌子，不满意再买贵的嘛。,配置,,0
16664,我目前用的，一体机HDVD800，耳机hd800  耳机线直接上的银彩单皇冠，电源线是 Atlas 4DD  USB线也是Atlas家 的Element元素  墙插是HY-audio HY-MDX(G)，下一个目标搞台数码。,配置,,0
16665,线材就尽量买国外有一定知名度大厂的吧，总不会错，国内DIY勿碰,配置,,0
16666,看到了，1280的价格真实惠。谢谢。,价格,,0
16667,刺耳机，闷耳机，能把周边器材销售带起来的就是好耳机,其他,好,1
16668,这个耳机佩戴怎么样   有没有夹头和压头 ？,其他,,0
16669,卖1280用甬声头，牛逼，这波客户需求瞄准的真好,其他,好,1
16670,宁愿xlr也不rca的前提你的机子都是真平衡设计。,其他,,0
16671,"感谢11楼fistan, 12楼湖中骑士，13楼小艾03，14楼蜘蛛侠！",其他,,0
16672,说起I2S协议，新出的一些高端解码已经带了此接口了，听过的人肯定不会忘记那种吊打USB界面的模拟感，从此再也不想听USB界面的那种低价声音。并不仅仅因为这个协议是新出的就一定好，而是它解决了USB界面的短板，等它的通用协议一出，就是USB界面的末日,价格,好,1
16673,现在就是几个厂家对于I2S接口的协议还没有统一，导致容易出现不兼容的情况，还是希望有大厂出来带头能把接口统一了，不然声音从数播传到解码的时候就已经变味了，HIFI又从何谈起,其他,,0
16674,先解决接口标准再说吧，市面上不同厂商的I2S针脚定义都不同，兼容性都有问题的东西还谈什么普及,其他,,0
16675,数播缺I2S也没什么大不了的，有USB口就可以配上附带I2S的界面,其他,,0
16676,I2S本来就是机内用的，hifi用到了外面而已，好处就是时钟信号。,其他,好,1
16677,没有想像中这么美好，i2s是同步时钟，目前来看，解码的时钟一般优于转盘时钟。,其他,好,1
16678,虽然可能会惹到一些商家，但我想说的就是现如今高价分体解码真的有必要么，中低价位的可以说是为了方便PCHIFI妥协使用了廉价声音的USB界面，那高价的解码器通过这一层USB界面出来的声音并不会好，哪怕用HELEN或者各种高端机器重整信号净化信号，终点已经错了做什么都是无用功。以后趋势必定是数播或者网播与解码的一体机,功能,好,1
16679,i2s传输距离短，现在也缺乏大厂推动，标准五花八门，所以不容易统一啊,其他,,0
16680,这个直流电阻就0.2985千欧吗？还是我看错了？,配置,,0
16681,这个四位半表是22000的读数。,其他,,0
16682,动手派、技术贴，一定要支持一下。,其他,,0
16683,手艺了得！真的要胆大心细，把引线弄断就不好玩了。,配置,好,1
16684,直流电阻就300欧姆了，之前一直以为交流阻抗是300。 想弃坑上低阻耳机了，没上万以上根本推不通透。,配置,,0
16685,没看明白，是插座插进去，然后经过弹簧，传导到一个铜座子上，然后线再连座子上？经过几道转化之后.......总感觉损耗挺大。,配置,,0
16686,我的hd580也出现这个问题 同样这么弄么？,其他,,0
16687,欸，少有的实用主义玩家，nice,其他,,0
16688,是不是开了高强度的SRC升频插件？,其他,强,1
16689,不要用ASIO回放，回放用wasapi push模式更好。ASIO默认的缓存低，ASIO是XP时代为录音设备开发出来的，不是给回放音频用的，录音要求低延迟，回放延迟没什么大问题，缓存大一点，声音更稳定。,其他,好,1
16690,EF100是啥？淘宝没搜到,其他,,0
16691,哦，没事，百度到了，200块很便宜啊,价格,,0
16692,哪家，不知道还能不能上车,其他,,0
16693,ananda没听过，不过手上的560是真心好听，rs1i都吃灰1年了。,其他,好,1
16694,200块钱的ef100真的很香,其他,,0
16695,铁三角用户给你推荐L5000,其他,,0
16696,th900,其他,,0
16697,拜亚T5,其他,,0
16698,spro，还好推,其他,好,1
16699,XMOS还有XU232的，32个内核。,其他,,0
16700,因为换界面的噱头不如换芯片来的好宣传 更何况目前瓶颈不在这 ,其他,好,1
16701,不听MQA的话U8也一样用咯。,其他,,0
16702,XU216就好吗？,其他,好,1
16703,界面党众会废掉机内界面，然后独立搞一个界面转同轴和光纤。I2S玩家会撬开板板，直接接入老解码的I2S针脚。电玩群直接上线电换数播USB直插解码机,配置,,0
16704,800s妥协了 t12比妥协还差点。。,其他,差,-1
